RA,ANO,NOME,proba_risco_ian,pred_risco_ian,threshold_usado,modelo_usado
RA-462,2022,Aluno-462,0.07299,0,0.6,logreg
RA-463,2022,Aluno-463,0.199394,0,0.6,logreg
RA-464,2022,Aluno-464,0.325593,0,0.6,logreg
RA-465,2022,Aluno-465,0.00038,0,0.6,logreg
RA-466,2022,Aluno-466,0.177745,0,0.6,logreg
RA-467,2022,Aluno-467,0.289651,0,0.6,logreg
RA-468,2022,Aluno-468,0.074748,0,0.6,logreg
RA-469,2022,Aluno-469,0.000502,0,0.6,logreg
RA-470,2022,Aluno-470,0.263356,0,0.6,logreg
RA-471,2022,Aluno-471,0.469932,0,0.6,logreg
RA-472,2022,Aluno-472,0.13154,0,0.6,logreg
RA-473,2022,Aluno-473,0.043684,0,0.6,logreg
RA-474,2022,Aluno-474,0.055181,0,0.6,logreg
RA-475,2022,Aluno-475,0.271266,0,0.6,logreg
RA-476,2022,Aluno-476,0.459063,0,0.6,logreg
RA-477,2022,Aluno-477,0.004183,0,0.6,logreg
RA-478,2022,Aluno-478,0.307122,0,0.6,logreg
RA-479,2022,Aluno-479,0.700605,1,0.6,logreg
RA-480,2022,Aluno-480,0.650133,1,0.6,logreg
RA-481,2022,Aluno-481,0.000173,0,0.6,logreg
RA-482,2022,Aluno-482,0.272959,0,0.6,logreg
RA-483,2022,Aluno-483,0.174897,0,0.6,logreg
RA-484,2022,Aluno-484,0.285601,0,0.6,logreg
RA-485,2022,Aluno-485,0.022326,0,0.6,logreg
RA-486,2022,Aluno-486,0.510678,0,0.6,logreg
RA-487,2022,Aluno-487,0.802377,1,0.6,logreg
RA-488,2022,Aluno-488,0.559087,0,0.6,logreg
RA-489,2022,Aluno-489,0.000141,0,0.6,logreg
RA-490,2022,Aluno-490,0.725288,1,0.6,logreg
RA-491,2022,Aluno-491,0.385151,0,0.6,logreg
RA-492,2022,Aluno-492,0.634088,1,0.6,logreg
RA-493,2022,Aluno-493,0.000335,0,0.6,logreg
RA-494,2022,Aluno-494,0.237683,0,0.6,logreg
RA-495,2022,Aluno-495,0.258572,0,0.6,logreg
RA-496,2022,Aluno-496,0.134241,0,0.6,logreg
RA-497,2022,Aluno-497,0.089299,0,0.6,logreg
RA-498,2022,Aluno-498,0.303412,0,0.6,logreg
RA-499,2022,Aluno-499,0.217822,0,0.6,logreg
RA-500,2022,Aluno-500,0.341795,0,0.6,logreg
RA-501,2022,Aluno-501,0.000142,0,0.6,logreg
RA-502,2022,Aluno-502,0.000293,0,0.6,logreg
RA-503,2022,Aluno-503,0.248614,0,0.6,logreg
RA-504,2022,Aluno-504,0.000213,0,0.6,logreg
RA-505,2022,Aluno-505,0.269572,0,0.6,logreg
RA-506,2022,Aluno-506,0.080069,0,0.6,logreg
RA-507,2022,Aluno-507,0.28142,0,0.6,logreg
RA-508,2022,Aluno-508,0.158869,0,0.6,logreg
RA-509,2022,Aluno-509,0.343226,0,0.6,logreg
RA-510,2022,Aluno-510,0.107173,0,0.6,logreg
RA-511,2022,Aluno-511,0.186142,0,0.6,logreg
RA-512,2022,Aluno-512,0.288281,0,0.6,logreg
RA-513,2022,Aluno-513,0.000202,0,0.6,logreg
RA-514,2022,Aluno-514,6.6e-05,0,0.6,logreg
RA-515,2022,Aluno-515,0.13082,0,0.6,logreg
RA-516,2022,Aluno-516,0.000304,0,0.6,logreg
RA-517,2022,Aluno-517,0.251655,0,0.6,logreg
RA-518,2022,Aluno-518,0.159894,0,0.6,logreg
RA-519,2022,Aluno-519,0.000157,0,0.6,logreg
RA-520,2022,Aluno-520,0.124027,0,0.6,logreg
RA-521,2022,Aluno-521,0.000161,0,0.6,logreg
RA-522,2022,Aluno-522,0.000137,0,0.6,logreg
RA-523,2022,Aluno-523,0.221552,0,0.6,logreg
RA-524,2022,Aluno-524,0.38271,0,0.6,logreg
RA-525,2022,Aluno-525,0.400839,0,0.6,logreg
RA-526,2022,Aluno-526,0.127008,0,0.6,logreg
RA-527,2022,Aluno-527,0.00031,0,0.6,logreg
RA-528,2022,Aluno-528,0.043085,0,0.6,logreg
RA-529,2022,Aluno-529,0.074878,0,0.6,logreg
RA-530,2022,Aluno-530,0.49895,0,0.6,logreg
RA-531,2022,Aluno-531,0.507181,0,0.6,logreg
RA-532,2022,Aluno-532,0.00049,0,0.6,logreg
RA-533,2022,Aluno-533,0.392247,0,0.6,logreg
RA-534,2022,Aluno-534,0.279811,0,0.6,logreg
RA-535,2022,Aluno-535,0.173158,0,0.6,logreg
RA-536,2022,Aluno-536,0.187748,0,0.6,logreg
RA-537,2022,Aluno-537,0.124794,0,0.6,logreg
RA-538,2022,Aluno-538,0.027649,0,0.6,logreg
RA-539,2022,Aluno-539,0.324725,0,0.6,logreg
RA-540,2022,Aluno-540,0.213019,0,0.6,logreg
RA-541,2022,Aluno-541,0.190545,0,0.6,logreg
RA-542,2022,Aluno-542,0.159387,0,0.6,logreg
RA-543,2022,Aluno-543,0.181293,0,0.6,logreg
RA-544,2022,Aluno-544,0.042496,0,0.6,logreg
RA-545,2022,Aluno-545,0.023471,0,0.6,logreg
RA-546,2022,Aluno-546,0.114808,0,0.6,logreg
RA-547,2022,Aluno-547,0.200043,0,0.6,logreg
RA-548,2022,Aluno-548,0.029371,0,0.6,logreg
RA-549,2022,Aluno-549,0.012516,0,0.6,logreg
RA-550,2022,Aluno-550,0.015175,0,0.6,logreg
RA-551,2022,Aluno-551,0.064456,0,0.6,logreg
RA-552,2022,Aluno-552,0.035622,0,0.6,logreg
RA-553,2022,Aluno-553,0.06055,0,0.6,logreg
RA-554,2022,Aluno-554,0.004288,0,0.6,logreg
RA-555,2022,Aluno-555,0.005822,0,0.6,logreg
RA-556,2022,Aluno-556,0.09325,0,0.6,logreg
RA-557,2022,Aluno-557,0.240234,0,0.6,logreg
RA-558,2022,Aluno-558,0.214306,0,0.6,logreg
RA-559,2022,Aluno-559,0.125826,0,0.6,logreg
RA-560,2022,Aluno-560,0.003658,0,0.6,logreg
RA-561,2022,Aluno-561,0.222034,0,0.6,logreg
RA-562,2022,Aluno-562,0.365965,0,0.6,logreg
RA-563,2022,Aluno-563,0.272793,0,0.6,logreg
RA-564,2022,Aluno-564,0.010695,0,0.6,logreg
RA-565,2022,Aluno-565,0.006859,0,0.6,logreg
RA-566,2022,Aluno-566,0.212133,0,0.6,logreg
RA-567,2022,Aluno-567,0.036336,0,0.6,logreg
RA-568,2022,Aluno-568,0.797963,1,0.6,logreg
RA-569,2022,Aluno-569,0.136081,0,0.6,logreg
RA-570,2022,Aluno-570,0.051203,0,0.6,logreg
RA-571,2022,Aluno-571,0.114574,0,0.6,logreg
RA-572,2022,Aluno-572,5.3e-05,0,0.6,logreg
RA-573,2022,Aluno-573,0.198058,0,0.6,logreg
RA-574,2022,Aluno-574,0.139129,0,0.6,logreg
RA-575,2022,Aluno-575,0.030561,0,0.6,logreg
RA-576,2022,Aluno-576,0.187818,0,0.6,logreg
RA-577,2022,Aluno-577,0.240395,0,0.6,logreg
RA-578,2022,Aluno-578,0.368336,0,0.6,logreg
RA-579,2022,Aluno-579,0.09684,0,0.6,logreg
RA-580,2022,Aluno-580,0.190601,0,0.6,logreg
RA-581,2022,Aluno-581,0.040921,0,0.6,logreg
RA-582,2022,Aluno-582,0.112044,0,0.6,logreg
RA-583,2022,Aluno-583,0.144725,0,0.6,logreg
RA-584,2022,Aluno-584,0.178437,0,0.6,logreg
RA-585,2022,Aluno-585,0.000124,0,0.6,logreg
RA-586,2022,Aluno-586,0.567145,0,0.6,logreg
RA-587,2022,Aluno-587,0.0668,0,0.6,logreg
RA-588,2022,Aluno-588,0.000584,0,0.6,logreg
RA-589,2022,Aluno-589,0.000191,0,0.6,logreg
RA-590,2022,Aluno-590,0.260128,0,0.6,logreg
RA-591,2022,Aluno-591,0.122608,0,0.6,logreg
RA-592,2022,Aluno-592,0.339263,0,0.6,logreg
RA-593,2022,Aluno-593,0.105342,0,0.6,logreg
RA-594,2022,Aluno-594,0.113086,0,0.6,logreg
RA-595,2022,Aluno-595,0.01099,0,0.6,logreg
RA-596,2022,Aluno-596,0.000962,0,0.6,logreg
RA-597,2022,Aluno-597,8.5e-05,0,0.6,logreg
RA-598,2022,Aluno-598,0.113517,0,0.6,logreg
RA-599,2022,Aluno-599,0.229219,0,0.6,logreg
RA-600,2022,Aluno-600,0.000163,0,0.6,logreg
RA-601,2022,Aluno-601,0.000106,0,0.6,logreg
RA-602,2022,Aluno-602,0.202329,0,0.6,logreg
RA-603,2022,Aluno-603,0.334654,0,0.6,logreg
RA-604,2022,Aluno-604,0.470216,0,0.6,logreg
RA-605,2022,Aluno-605,0.203836,0,0.6,logreg
RA-606,2022,Aluno-606,0.035068,0,0.6,logreg
RA-607,2022,Aluno-607,0.112928,0,0.6,logreg
RA-608,2022,Aluno-608,0.102841,0,0.6,logreg
RA-609,2022,Aluno-609,0.104083,0,0.6,logreg
RA-610,2022,Aluno-610,0.000302,0,0.6,logreg
RA-611,2022,Aluno-611,0.091256,0,0.6,logreg
RA-612,2022,Aluno-612,0.150588,0,0.6,logreg
RA-613,2022,Aluno-613,0.093877,0,0.6,logreg
RA-614,2022,Aluno-614,0.114708,0,0.6,logreg
RA-615,2022,Aluno-615,6.7e-05,0,0.6,logreg
RA-616,2022,Aluno-616,0.056183,0,0.6,logreg
RA-617,2022,Aluno-617,0.071068,0,0.6,logreg
RA-618,2022,Aluno-618,0.038784,0,0.6,logreg
RA-619,2022,Aluno-619,0.157907,0,0.6,logreg
RA-620,2022,Aluno-620,0.043063,0,0.6,logreg
RA-621,2022,Aluno-621,0.109078,0,0.6,logreg
RA-622,2022,Aluno-622,0.035246,0,0.6,logreg
RA-623,2022,Aluno-623,0.152074,0,0.6,logreg
RA-624,2022,Aluno-624,0.198667,0,0.6,logreg
RA-625,2022,Aluno-625,0.172109,0,0.6,logreg
RA-626,2022,Aluno-626,0.067754,0,0.6,logreg
RA-627,2022,Aluno-627,0.272962,0,0.6,logreg
RA-628,2022,Aluno-628,0.177322,0,0.6,logreg
RA-629,2022,Aluno-629,0.000113,0,0.6,logreg
RA-630,2022,Aluno-630,0.000105,0,0.6,logreg
RA-631,2022,Aluno-631,0.168629,0,0.6,logreg
RA-632,2022,Aluno-632,0.269243,0,0.6,logreg
RA-633,2022,Aluno-633,0.298538,0,0.6,logreg
RA-634,2022,Aluno-634,0.340267,0,0.6,logreg
RA-635,2022,Aluno-635,0.02405,0,0.6,logreg
RA-636,2022,Aluno-636,0.132745,0,0.6,logreg
RA-637,2022,Aluno-637,0.153239,0,0.6,logreg
RA-638,2022,Aluno-638,6.7e-05,0,0.6,logreg
RA-639,2022,Aluno-639,0.173419,0,0.6,logreg
RA-640,2022,Aluno-640,0.17739,0,0.6,logreg
RA-641,2022,Aluno-641,0.000198,0,0.6,logreg
RA-642,2022,Aluno-642,0.364924,0,0.6,logreg
RA-643,2022,Aluno-643,0.113591,0,0.6,logreg
RA-644,2022,Aluno-644,0.410261,0,0.6,logreg
RA-645,2022,Aluno-645,0.111148,0,0.6,logreg
RA-646,2022,Aluno-646,0.054349,0,0.6,logreg
RA-647,2022,Aluno-647,0.038224,0,0.6,logreg
RA-648,2022,Aluno-648,0.042164,0,0.6,logreg
RA-649,2022,Aluno-649,0.091988,0,0.6,logreg
RA-650,2022,Aluno-650,0.16893,0,0.6,logreg
RA-651,2022,Aluno-651,0.217113,0,0.6,logreg
RA-652,2022,Aluno-652,7e-05,0,0.6,logreg
RA-653,2022,Aluno-653,0.088507,0,0.6,logreg
RA-654,2022,Aluno-654,0.07215,0,0.6,logreg
RA-655,2022,Aluno-655,0.168286,0,0.6,logreg
RA-656,2022,Aluno-656,0.115903,0,0.6,logreg
RA-657,2022,Aluno-657,0.075556,0,0.6,logreg
RA-658,2022,Aluno-658,0.249393,0,0.6,logreg
RA-659,2022,Aluno-659,0.438807,0,0.6,logreg
RA-660,2022,Aluno-660,0.000475,0,0.6,logreg
RA-661,2022,Aluno-661,0.170365,0,0.6,logreg
RA-662,2022,Aluno-662,0.080986,0,0.6,logreg
RA-663,2022,Aluno-663,0.03943,0,0.6,logreg
RA-664,2022,Aluno-664,0.175053,0,0.6,logreg
RA-665,2022,Aluno-665,0.248063,0,0.6,logreg
RA-666,2022,Aluno-666,0.334452,0,0.6,logreg
RA-667,2022,Aluno-667,0.025028,0,0.6,logreg
RA-668,2022,Aluno-668,0.002117,0,0.6,logreg
RA-669,2022,Aluno-669,0.141011,0,0.6,logreg
RA-670,2022,Aluno-670,0.321361,0,0.6,logreg
RA-671,2022,Aluno-671,0.125505,0,0.6,logreg
RA-672,2022,Aluno-672,0.148615,0,0.6,logreg
RA-673,2022,Aluno-673,0.000426,0,0.6,logreg
RA-674,2022,Aluno-674,5.6e-05,0,0.6,logreg
RA-675,2022,Aluno-675,5.8e-05,0,0.6,logreg
RA-676,2022,Aluno-676,0.221923,0,0.6,logreg
RA-677,2022,Aluno-677,9.5e-05,0,0.6,logreg
RA-678,2022,Aluno-678,0.183074,0,0.6,logreg
RA-679,2022,Aluno-679,0.030003,0,0.6,logreg
RA-680,2022,Aluno-680,0.075231,0,0.6,logreg
RA-681,2022,Aluno-681,0.039741,0,0.6,logreg
RA-682,2022,Aluno-682,0.047895,0,0.6,logreg
RA-683,2022,Aluno-683,0.026001,0,0.6,logreg
RA-684,2022,Aluno-684,4e-05,0,0.6,logreg
RA-685,2022,Aluno-685,0.089946,0,0.6,logreg
RA-686,2022,Aluno-686,0.112766,0,0.6,logreg
RA-687,2022,Aluno-687,0.051611,0,0.6,logreg
RA-688,2022,Aluno-688,0.057741,0,0.6,logreg
RA-689,2022,Aluno-689,0.046287,0,0.6,logreg
RA-690,2022,Aluno-690,0.063253,0,0.6,logreg
RA-691,2022,Aluno-691,7.4e-05,0,0.6,logreg
RA-692,2022,Aluno-692,0.073882,0,0.6,logreg
RA-693,2022,Aluno-693,6.6e-05,0,0.6,logreg
RA-694,2022,Aluno-694,2.7e-05,0,0.6,logreg
RA-695,2022,Aluno-695,1e-06,0,0.6,logreg
RA-696,2022,Aluno-696,0.195011,0,0.6,logreg
RA-697,2022,Aluno-697,0.117375,0,0.6,logreg
RA-698,2022,Aluno-698,0.202535,0,0.6,logreg
RA-699,2022,Aluno-699,0.048831,0,0.6,logreg
RA-700,2022,Aluno-700,0.059821,0,0.6,logreg
RA-701,2022,Aluno-701,0.031238,0,0.6,logreg
RA-702,2022,Aluno-702,3e-05,0,0.6,logreg
RA-703,2022,Aluno-703,0.013765,0,0.6,logreg
RA-704,2022,Aluno-704,0.022354,0,0.6,logreg
RA-705,2022,Aluno-705,0.012068,0,0.6,logreg
RA-706,2022,Aluno-706,0.086872,0,0.6,logreg
RA-707,2022,Aluno-707,0.076258,0,0.6,logreg
RA-708,2022,Aluno-708,0.025502,0,0.6,logreg
RA-709,2022,Aluno-709,0.008451,0,0.6,logreg
RA-710,2022,Aluno-710,0.011582,0,0.6,logreg
RA-711,2022,Aluno-711,0.002375,0,0.6,logreg
RA-712,2022,Aluno-712,0.002291,0,0.6,logreg
RA-713,2022,Aluno-713,0.007109,0,0.6,logreg
RA-714,2022,Aluno-714,0.010352,0,0.6,logreg
RA-715,2022,Aluno-715,0.032438,0,0.6,logreg
RA-716,2022,Aluno-716,0.002617,0,0.6,logreg
RA-717,2022,Aluno-717,0.020621,0,0.6,logreg
RA-718,2022,Aluno-718,1.3e-05,0,0.6,logreg
RA-719,2022,Aluno-719,0.002301,0,0.6,logreg
RA-720,2022,Aluno-720,0.016179,0,0.6,logreg
RA-721,2022,Aluno-721,2.1e-05,0,0.6,logreg
RA-722,2022,Aluno-722,0.038404,0,0.6,logreg
RA-723,2022,Aluno-723,3e-05,0,0.6,logreg
RA-724,2022,Aluno-724,5.5e-05,0,0.6,logreg
RA-725,2022,Aluno-725,3e-06,0,0.6,logreg
RA-726,2022,Aluno-726,2.3e-05,0,0.6,logreg
RA-727,2022,Aluno-727,1.2e-05,0,0.6,logreg
RA-728,2022,Aluno-728,4e-05,0,0.6,logreg
RA-729,2022,Aluno-729,2.1e-05,0,0.6,logreg
RA-730,2022,Aluno-730,0.062987,0,0.6,logreg
RA-731,2022,Aluno-731,0.02224,0,0.6,logreg
RA-732,2022,Aluno-732,0.015708,0,0.6,logreg
RA-733,2022,Aluno-733,0.047627,0,0.6,logreg
RA-734,2022,Aluno-734,0.07326,0,0.6,logreg
RA-735,2022,Aluno-735,0.101703,0,0.6,logreg
RA-736,2022,Aluno-736,0.024033,0,0.6,logreg
RA-737,2022,Aluno-737,0.245885,0,0.6,logreg
RA-738,2022,Aluno-738,3.3e-05,0,0.6,logreg
RA-739,2022,Aluno-739,2.3e-05,0,0.6,logreg
RA-740,2022,Aluno-740,0.057059,0,0.6,logreg
RA-741,2022,Aluno-741,0.066456,0,0.6,logreg
RA-742,2022,Aluno-742,0.055348,0,0.6,logreg
RA-743,2022,Aluno-743,0.059666,0,0.6,logreg
RA-744,2022,Aluno-744,5.3e-05,0,0.6,logreg
RA-745,2022,Aluno-745,0.035974,0,0.6,logreg
RA-746,2022,Aluno-746,2.7e-05,0,0.6,logreg
RA-747,2022,Aluno-747,0.080757,0,0.6,logreg
RA-748,2022,Aluno-748,0.04953,0,0.6,logreg
RA-749,2022,Aluno-749,0.034087,0,0.6,logreg
RA-750,2022,Aluno-750,0.009898,0,0.6,logreg
RA-751,2022,Aluno-751,0.003138,0,0.6,logreg
RA-752,2022,Aluno-752,0.088488,0,0.6,logreg
RA-753,2022,Aluno-753,9.9e-05,0,0.6,logreg
RA-754,2022,Aluno-754,0.038421,0,0.6,logreg
RA-755,2022,Aluno-755,5.1e-05,0,0.6,logreg
RA-756,2022,Aluno-756,0.038797,0,0.6,logreg
RA-757,2022,Aluno-757,0.128354,0,0.6,logreg
RA-758,2022,Aluno-758,0.083122,0,0.6,logreg
RA-759,2022,Aluno-759,0.075507,0,0.6,logreg
RA-760,2022,Aluno-760,0.05641,0,0.6,logreg
RA-761,2022,Aluno-761,0.044692,0,0.6,logreg
RA-762,2022,Aluno-762,0.401401,0,0.6,logreg
RA-763,2022,Aluno-763,0.043674,0,0.6,logreg
RA-764,2022,Aluno-764,3.9e-05,0,0.6,logreg
RA-765,2022,Aluno-765,0.039021,0,0.6,logreg
RA-766,2022,Aluno-766,0.075113,0,0.6,logreg
RA-767,2022,Aluno-767,0.031661,0,0.6,logreg
RA-768,2022,Aluno-768,0.071059,0,0.6,logreg
RA-769,2022,Aluno-769,0.069347,0,0.6,logreg
RA-770,2022,Aluno-770,1.2e-05,0,0.6,logreg
RA-771,2022,Aluno-771,3.8e-05,0,0.6,logreg
RA-772,2022,Aluno-772,0.019129,0,0.6,logreg
RA-773,2022,Aluno-773,0.055281,0,0.6,logreg
RA-774,2022,Aluno-774,2.3e-05,0,0.6,logreg
RA-775,2022,Aluno-775,0.017743,0,0.6,logreg
RA-776,2022,Aluno-776,0.008728,0,0.6,logreg
RA-777,2022,Aluno-777,1.6e-05,0,0.6,logreg
RA-778,2022,Aluno-778,0.153561,0,0.6,logreg
RA-779,2022,Aluno-779,0.011965,0,0.6,logreg
RA-780,2022,Aluno-780,0.107852,0,0.6,logreg
RA-781,2022,Aluno-781,0.133298,0,0.6,logreg
RA-782,2022,Aluno-782,2.2e-05,0,0.6,logreg
RA-783,2022,Aluno-783,2.7e-05,0,0.6,logreg
RA-784,2022,Aluno-784,0.051502,0,0.6,logreg
RA-785,2022,Aluno-785,0.047032,0,0.6,logreg
RA-786,2022,Aluno-786,0.019064,0,0.6,logreg
RA-787,2022,Aluno-787,7e-06,0,0.6,logreg
RA-788,2022,Aluno-788,2.4e-05,0,0.6,logreg
RA-789,2022,Aluno-789,1.9e-05,0,0.6,logreg
RA-790,2022,Aluno-790,0.027391,0,0.6,logreg
RA-791,2022,Aluno-791,0.043472,0,0.6,logreg
RA-792,2022,Aluno-792,0.038693,0,0.6,logreg
RA-793,2022,Aluno-793,0.016425,0,0.6,logreg
RA-794,2022,Aluno-794,1.5e-05,0,0.6,logreg
RA-795,2022,Aluno-795,1.7e-05,0,0.6,logreg
RA-796,2022,Aluno-796,0.039331,0,0.6,logreg
RA-797,2022,Aluno-797,0.019336,0,0.6,logreg
RA-798,2022,Aluno-798,0.019196,0,0.6,logreg
RA-799,2022,Aluno-799,0.08029,0,0.6,logreg
RA-800,2022,Aluno-800,2e-05,0,0.6,logreg
RA-801,2022,Aluno-801,0.031265,0,0.6,logreg
RA-802,2022,Aluno-802,0.063485,0,0.6,logreg
RA-803,2022,Aluno-803,0.057145,0,0.6,logreg
RA-804,2022,Aluno-804,0.033567,0,0.6,logreg
RA-805,2022,Aluno-805,8e-06,0,0.6,logreg
RA-806,2022,Aluno-806,9e-06,0,0.6,logreg
RA-807,2022,Aluno-807,9e-06,0,0.6,logreg
RA-808,2022,Aluno-808,1.4e-05,0,0.6,logreg
RA-809,2022,Aluno-809,7e-06,0,0.6,logreg
RA-810,2022,Aluno-810,1.5e-05,0,0.6,logreg
RA-811,2022,Aluno-811,0.030854,0,0.6,logreg
RA-812,2022,Aluno-812,9e-06,0,0.6,logreg
RA-813,2022,Aluno-813,9e-06,0,0.6,logreg
RA-814,2022,Aluno-814,0.047861,0,0.6,logreg
RA-815,2022,Aluno-815,0.025642,0,0.6,logreg
RA-816,2022,Aluno-816,0.159756,0,0.6,logreg
RA-817,2022,Aluno-817,4.3e-05,0,0.6,logreg
RA-818,2022,Aluno-818,1.6e-05,0,0.6,logreg
RA-819,2022,Aluno-819,1.6e-05,0,0.6,logreg
RA-820,2022,Aluno-820,0.065898,0,0.6,logreg
RA-821,2022,Aluno-821,0.028009,0,0.6,logreg
RA-822,2022,Aluno-822,0.060265,0,0.6,logreg
RA-823,2022,Aluno-823,0.040574,0,0.6,logreg
RA-824,2022,Aluno-824,4e-05,0,0.6,logreg
RA-825,2022,Aluno-825,0.141429,0,0.6,logreg
RA-826,2022,Aluno-826,2.6e-05,0,0.6,logreg
RA-827,2022,Aluno-827,0.095092,0,0.6,logreg
RA-828,2022,Aluno-828,0.055441,0,0.6,logreg
RA-829,2022,Aluno-829,7.2e-05,0,0.6,logreg
RA-830,2022,Aluno-830,0.04874,0,0.6,logreg
RA-831,2022,Aluno-831,0.027127,0,0.6,logreg
RA-832,2022,Aluno-832,0.066928,0,0.6,logreg
RA-833,2022,Aluno-833,0.048023,0,0.6,logreg
RA-834,2022,Aluno-834,0.077493,0,0.6,logreg
RA-835,2022,Aluno-835,9e-06,0,0.6,logreg
RA-836,2022,Aluno-836,0.036314,0,0.6,logreg
RA-837,2022,Aluno-837,1.7e-05,0,0.6,logreg
RA-838,2022,Aluno-838,0.060023,0,0.6,logreg
RA-839,2022,Aluno-839,0.013389,0,0.6,logreg
RA-840,2022,Aluno-840,2.3e-05,0,0.6,logreg
RA-841,2022,Aluno-841,0.017553,0,0.6,logreg
RA-842,2022,Aluno-842,0.000101,0,0.6,logreg
RA-843,2022,Aluno-843,9.6e-05,0,0.6,logreg
